"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"NGACBUS","198608","39.431","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","198609","37.355","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","198610","39.431","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","198611","39.431","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","198612","48.769","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","198613","499.107","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","198701","54.872","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","198702","46.59","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","198703","45.554","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","198704","43.484","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","198705","43.484","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","198706","41.413","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","198707","39.342","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","198708","41.413","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","198709","39.342","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","198710","42.448","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","198711","44.519","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","198712","52.802","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","198713","535.264","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","198801","64.818","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","198802","56.587","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","198803","54.529","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","198804","47.327","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","198805","50.414","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","198806","48.356","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","198807","50.414","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","198808","50.414","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","198809","48.356","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","198810","50.414","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","198811","52.471","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","198812","57.616","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","198813","631.715","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","198901","58.759","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","198902","58.759","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","198903","55.667","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","198904","50.512","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","198905","52.574","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","198906","51.543","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","198907","51.543","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","198908","51.543","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","198909","49.482","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","198910","50.512","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","198911","51.543","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","198912","67.006","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","198913","649.446","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","199001","78.819","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","199002","67.732","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","199003","65.792","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","199004","58.228","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","199005","49.692","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","199006","45.642","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","199007","45.065","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","199008","46.068","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","199009","45.01","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","199010","49.699","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","199011","55.908","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","199012","71.574","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","199013","679.228","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","199101","76.079","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","199102","63.101","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","199103","60.341","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","199104","50.196","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","199105","43.105","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","199106","38.461","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","199107","41.355","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","199108","41.03","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","199109","39.565","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","199110","45.806","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","199111","55.211","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","199112","66.074","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","199113","620.324","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","199201","70.594","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","199202","64.097","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","199203","60.492","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","199204","52.599","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","199205","43.724","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","199206","38.732","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","199207","40.212","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","199208","38.719","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","199209","38.246","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","199210","41.995","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","199211","52.058","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","199212","66.639","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","199213","608.106","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","199301","73.728","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","199302","70.101","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","199303","68.861","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","199304","53.538","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","199305","40.674","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","199306","40.469","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","199307","42.348","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","199308","42.901","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","199309","39.998","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","199310","46.959","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","199311","56.234","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","199312","68.29","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","199313","644.101","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","199401","88.177","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","199402","80.485","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","199403","70.468","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","199404","55.961","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","199405","47.203","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","199406","46.785","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","199407","46.527","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","199408","47.437","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","199409","45.67","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","199410","49.653","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","199411","58.325","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","199412","71.849","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","199413","708.538","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","199501","81.566","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","199502","75.018","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
"NGACBUS","199503","70.856","2","Natural Gas Consumed by the Transportation Sector (Excluding Supplemental Gaseous Fuels)","Trillion Btu"
