"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"CLCCBUS","199505","5.851","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199506","5.874","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199507","3.458","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199508","7.423","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199509","10.494","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199510","6.778","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199511","14.361","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199512","20.569","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199513","116.788","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199601","14.123","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199602","11.709","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199603","10.652","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199604","10.051","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199605","7.714","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199606","6.558","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199607","8.964","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199608","8.584","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199609","6.774","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199610","6.919","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199611","13.435","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199612","16.13","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199613","121.613","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199701","16.567","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199702","12.046","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199703","10.205","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199704","11.514","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199705","7.593","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199706","6.771","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199707","10.036","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199708","8.616","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199709","7.226","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199710","7.719","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199711","13.167","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199712","17.931","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199713","129.391","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199801","10.643","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199802","8.694","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199803","8.694","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199804","7.445","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199805","5.159","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199806","6.082","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199807","6.91","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199808","6.61","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199809","5.168","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199810","5.416","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199811","9.046","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199812","13.569","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199813","93.436","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199901","14.078","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199902","10.55","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199903","6.129","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199904","8.815","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199905","5.401","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199906","6.289","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199907","8.553","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199908","6.912","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199909","5.04","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199910","6.399","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199911","8.918","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199912","15.44","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","199913","102.524","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200001","11.865","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200002","8.842","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200003","6.862","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200004","7.826","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200005","5.245","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200006","5.308","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200007","6.406","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200008","6.556","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200009","5.417","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200010","4.296","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200011","8.908","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200012","14.364","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200013","91.895","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200101","11.53","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200102","9.152","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200103","8.375","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200104","8.302","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200105","5.212","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200106","5.858","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200107","7.178","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200108","7.289","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200109","4.904","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200110","6.31","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200111","8.46","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200112","14.288","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200113","96.858","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200201","9.997","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200202","8.712","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200203","8.237","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200204","7.302","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200205","5.554","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200206","5.108","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200207","7.1","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200208","6.324","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200209","4.539","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200210","6","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200211","9.024","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200212","11.922","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200213","89.82","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200301","10.02","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200302","8.399","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200303","6.17","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200304","7.012","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200305","4.998","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200306","4.383","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200307","6.231","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200308","6.194","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200309","3.968","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200310","4.875","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200311","7.728","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200312","11.986","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200313","81.963","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200401","13.205","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200402","10.624","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200403","7.042","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200404","8.567","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200405","6.119","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200406","5.895","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200407","8.053","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200408","6.903","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200409","5.625","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200410","5.963","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200411","9.636","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200412","15.272","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200413","102.904","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200501","11.527","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200502","8.954","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200503","8.619","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200504","7.366","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200505","5.84","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200506","6.194","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200507","7.37","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200508","7.011","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200509","5.019","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200510","5.549","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200511","8.614","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200512","14.937","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200513","96.999","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200601","6.892","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200602","6.263","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200603","6.282","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200604","4.132","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200605","4.294","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200606","4.532","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200607","4.547","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200608","4.551","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200609","3.859","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200610","5.534","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200611","6.47","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200612","7.433","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200613","64.789","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200701","7.336","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200702","7.122","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200703","6.552","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200704","4.797","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200705","4.697","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200706","4.513","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200707","4.621","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200708","4.94","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200709","4.446","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200710","6.041","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200711","7.188","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200712","7.782","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200713","70.035","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200801","9.108","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200802","8.372","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200803","8.124","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200804","5.301","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200805","5.326","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200806","6.518","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200807","5.682","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200808","5.65","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200809","5.207","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200810","6.302","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200811","6.972","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200812","8.196","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200813","80.757","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200901","9.141","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200902","7.825","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200903","7.448","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200904","5.1","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200905","4.658","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200906","5.406","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200907","4.771","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200908","4.969","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200909","4.425","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200910","5.558","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200911","6.538","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200912","7.514","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","200913","73.353","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","201001","8.87","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","201002","7.697","1","Coal Consumed by the Commercial Sector","Trillion Btu"
"CLCCBUS","201003","6.874","1","Coal Consumed by the Commercial Sector","Trillion Btu"
